date,cedis_group,visit_count,visit_7day_mean,baseline,baseline_lowerbound,baseline_upperbound,ed_count
2022-04-16,RC,74,94.1428571428571,124.275162683322,43.9854032152541,204.564922151389,20
2022-04-17,RC,81,95.2857142857143,124.059585168957,43.8396518712642,204.279518466649,20
2022-04-18,RC,79,88.0,123.843718996168,43.6937699114809,203.993668080855,20
2022-04-19,RC,125,95.0,123.627639441687,43.5478085198033,203.707470363571,20
2022-04-20,RC,102,96.0,123.411421448945,43.4018185708202,203.42102432707,20
2022-04-21,RC,96,94.1428571428571,123.195139604023,43.2558506133917,203.134428594654,20
2022-04-22,RC,97,92.4285714285714,122.978868112239,43.1099548547684,202.847781369709,20
2022-04-23,RC,79,95.0,122.762680775365,42.9641811452501,202.561180405479,20
2022-04-24,RC,71,90.2857142857143,122.546650969486,42.818578963385,202.274722975587,20
2022-04-25,RC,99,95.7142857142857,122.330851623501,42.6731974017121,201.98850584529,20
2022-04-26,RC,106,90.8571428571429,122.115355198265,42.5280851530454,201.702625243485,20
2022-04-27,RC,76,86.2857142857143,121.900233666385,42.383290497302,201.417176835467,20
2022-04-28,RC,79,87.5714285714286,121.685558492654,42.23886128887,201.132255696439,20
2022-04-29,RC,79,86.4285714285714,121.471400615145,42.094844944518,200.847956285773,20
2022-04-30,RC,70,85.8571428571429,121.257830426938,41.9512884318419,200.564372422034,20
2022-05-01,RC,72,84.0,121.0449177585,41.808238258247,200.281597258754,20
2022-05-02,RC,112,87.4285714285714,120.832731860713,41.6657404604618,199.999723260965,20
2022-05-03,RC,96,81.8571428571429,120.621341388532,41.5238405945797,199.718842182483,20
2022-05-04,RC,91,85.8571428571429,120.410814385285,41.3825837266239,199.439045043947,20
2022-05-05,RC,102,90.0,120.201218267613,41.2420144236311,199.160422111595,20
2022-05-06,RC,83,89.2857142857143,119.992619811024,41.1021767452472,198.8830628768,20
2022-05-07,RC,74,89.5714285714286,119.785085136081,40.9631142358304,198.607056036331,20
2022-05-08,RC,76,92.0,119.578679695204,40.824869917054,198.332489473354,20
2022-05-09,RC,132,93.5714285714286,119.37346826008,40.6874862810021,198.059450239158,20
2022-05-10,RC,98,94.8571428571429,119.169514909678,40.5510052837523,197.788024535603,20
2022-05-11,RC,66,89.7142857142857,118.966883018856,40.4154683394335,197.518297698278,20
2022-05-12,RC,99,91.1428571428571,118.765635247562,40.2809163147567,197.250354180368,20
2022-05-13,RC,84,87.5714285714286,118.565833530606,40.1473895240033,196.984277537209,20
2022-05-14,RC,74,91.0,118.367539068004,40.0149277244675,196.72015041154,20
2022-05-15,RC,87,91.8571428571429,118.170812315882,39.8835701123399,196.458054519424,20
2022-05-16,RC,92,86.5714285714286,117.975712977929,39.753355319024,196.198070636834,20
2022-05-17,RC,78,81.2857142857143,117.78229999739,39.624321407876,195.940278586903,20
2022-05-18,RC,87,85.0,117.590631549582,39.4965058713559,195.684757227808,20
2022-05-19,RC,77,81.4285714285714,117.400765034936,39.3699456285812,195.43158444129,20
2022-05-20,RC,106,85.4285714285714,117.212757072535,39.2446770232713,195.180837121798,20
2022-05-21,RC,86,85.2857142857143,117.026663494152,39.1207358220718,194.932591166232,20
2022-05-22,RC,75,86.4285714285714,116.842539338765,38.9981572132476,194.686921464283,20
2022-05-23,RC,99,86.0,116.660438847545,38.8769758057333,194.443901889357,20
2022-05-24,RC,73,83.7142857142857,116.480415459296,38.7572256285286,194.203605290063,20
2022-05-25,RC,94,86.7142857142857,116.30252180634,38.6389401304286,193.966103482252,20
2022-05-26,RC,76,85.2857142857143,116.126809710835,38.5221521800752,193.731467241595,20
2022-05-27,RC,74,85.8571428571429,115.953330181505,38.4068940663188,193.499766296691,20
2022-05-28,RC,55,70.2857142857143,115.782133410776,38.2931974988771,193.271069322675,20
2022-05-29,RC,75,82.0,115.613268772303,38.1810936092812,193.045443935324,20
2022-05-30,RC,106,79.8571428571429,115.446784818869,38.0706129520925,192.822956685646,20
2022-05-31,RC,83,80.0,115.282729280653,37.9617855063829,192.603673054924,20
2022-06-01,RC,88,81.4285714285714,115.121149063838,37.8546406774617,192.387657450215,20
2022-06-02,RC,83,81.5714285714286,114.962090249561,37.7492072988405,192.174973200281,20
2022-06-03,RC,82,83.0,114.805598093175,37.64551363442,191.96568255193,20
2022-06-04,RC,79,84.4285714285714,114.651717023829,37.5435873808897,191.759846666767,20
2022-06-05,RC,91,88.7142857142857,114.500490644326,37.443455670326,191.557525618326,20
2022-06-06,RC,109,90.1428571428571,114.351961731272,37.3451450729768,191.358778389568,20
2022-06-07,RC,120,91.8571428571429,114.20617223548,37.2486816002213,191.163662870738,20
2022-06-08,RC,90,88.2857142857143,114.063163282624,37.1540907076906,190.972235857558,20
2022-06-09,RC,86,95.1428571428571,113.92297517414,37.0613972985405,190.784553049739,20
2022-06-10,RC,83,91.2857142857143,113.785647388332,36.9706257268596,190.600669049804,20
2022-06-11,RC,95,100.0,113.651218581699,36.8817998012057,190.420637362193,20
2022-06-12,RC,72,94.8571428571429,113.519726590454,36.7949427882552,190.244510392653,20
2022-06-13,RC,108,96.7142857142857,113.391208432217,36.7100774165549,190.072339447879,20
2022-06-14,RC,106,94.1428571428571,113.265700307882,36.627225880365,189.9041747354,20
2022-06-15,RC,101,91.8571428571429,113.143237603639,36.5464098435813,189.740065363697,20
2022-06-16,RC,102,94.8571428571429,113.023854893127,36.4676504437251,189.580059342529,20
2022-06-17,RC,107,94.7142857142857,112.907585939725,36.3909682959903,189.42420358346,20
2022-06-18,RC,86,97.8571428571429,112.794463698952,36.3163834973355,189.272543900568,20
2022-06-19,RC,85,100.714285714286,112.684520320968,36.2439156306125,189.125125011323,20
2022-06-20,RC,83,88.4285714285714,112.577787153168,36.1735837687176,188.981990537618,20
2022-06-21,RC,101,97.0,112.474294742849,36.1054064787573,188.84318300694,20
2022-06-22,RC,92,95.2857142857143,112.374072839942,36.0394018262184,188.708743853666,20
2022-06-23,RC,90,93.8571428571429,112.277150399803,35.9755873791294,188.578713420476,20
2022-06-24,RC,76,90.1428571428571,112.18355558603,35.9139802122084,188.453130959852,20
2022-06-25,RC,82,88.4285714285714,112.093315773329,35.8545969109819,188.332034635676,20
2022-06-26,RC,92,90.2857142857143,112.006457550382,35.7974535758712,188.215461524892,20
2022-06-27,RC,99,91.0,111.923006722729,35.7425658262312,188.103447619227,20
2022-06-28,RC,92,88.1428571428571,111.842988315649,35.6899488043378,187.99602782696,20
2022-06-29,RC,91,87.4285714285714,111.76642657702,35.6396171793113,187.893235974728,20
2022-06-30,RC,99,88.8571428571429,111.693344980159,35.59158515097,187.795104809349,20
2022-07-01,RC,89,89.5714285714286,116.634435438254,35.3751286088039,197.893742267704,22
2022-07-02,RC,86,93.7142857142857,116.565416369566,35.3303438002953,197.800488938836,22
2022-07-03,RC,85,89.4285714285714,116.50010241655,35.2879738906374,197.712230942462,22
2022-07-04,RC,111,93.5714285714286,116.438514897708,35.2480316030393,197.628998192377,22
2022-07-05,RC,108,95.5714285714286,116.380674336317,35.2105291964464,197.550819476189,22
2022-07-06,RC,93,98.1428571428571,116.326600463036,35.1754784689621,197.477722457111,22
2022-07-07,RC,80,90.1428571428571,116.276312218424,35.1428907611401,197.409733675708,22
2022-07-08,RC,91,91.4285714285714,116.229827755356,35.1127769591394,197.346878551572,22
2022-07-09,RC,97,91.5714285714286,116.187164441332,35.0851474977374,197.289181384927,22
2022-07-10,RC,103,95.2857142857143,116.148338860677,35.0600123631936,197.23666535816,22
2022-07-11,RC,109,95.5714285714286,116.113366816605,35.037381095958,197.189352537252,22
2022-07-12,RC,106,95.7142857142857,116.082263333171,35.0172627932192,197.147263873123,22
2022-07-13,RC,85,93.2857142857143,116.055042657074,34.9996661112872,197.11041920286,22
2022-07-14,RC,94,96.4285714285714,116.031718259324,34.9845992678037,197.078837250844,22
2022-07-15,RC,124,105.142857142857,116.012302836766,34.972070043779,197.052535629753,22
2022-07-16,RC,82,97.8571428571429,115.99680831344,34.9620857854464,197.031530841433,22
2022-07-17,RC,81,89.1428571428571,115.985245841794,34.9546534059345,197.015838277654,22
2022-07-18,RC,108,100.285714285714,115.977625803731,34.9497793867493,197.005472220712,22
2022-07-19,RC,100,96.2857142857143,115.973957811482,34.9474697790668,197.000445843898,22
2022-07-20,RC,112,103.714285714286,115.974250708324,34.9477302048288,197.000771211819,22
2022-07-21,RC,95,102.714285714286,115.978512569105,34.9505658576413,197.006459280569,22
2022-07-22,RC,85,96.4285714285714,115.986750700607,34.9559815034733,197.017519897741,22
2022-07-23,RC,79,96.7142857142857,115.998971641717,34.9639814811506,197.033961802283,22
2022-07-24,RC,96,96.7142857142857,116.015181163422,34.9745697026467,197.055792624198,22
2022-07-25,RC,120,99.2857142857143,116.035384268617,34.9877496531649,197.083018884069,22
2022-07-26,RC,104,98.4285714285714,116.059585191722,35.003524391014,197.115645992431,22
2022-07-27,RC,87,95.1428571428571,116.08778739812,35.0218965472727,197.153678248966,22
2022-07-28,RC,84,90.2857142857143,116.119993583392,35.0428683252449,197.197118841539,22
2022-07-29,RC,109,95.5714285714286,116.156205672377,35.0664414997036,197.24596984505,22
2022-07-30,RC,85,101.714285714286,116.19642481803,35.0926174159242,197.300232220136,22
2022-07-31,RC,99,98.1428571428571,116.240651400097,35.1213969885053,197.359905811689,22
2022-08-01,RC,122,100.714285714286,116.288885023596,35.1527806999811,197.424989347211,22
2022-08-02,RC,86,91.7142857142857,116.341124517112,35.1867685992213,197.495480435003,22
2022-08-03,RC,94,97.2857142857143,116.397367930905,35.223360299624,197.571375562185,22
2022-08-04,RC,95,98.8571428571429,116.457612534828,35.2625549770991,197.652670092557,22
2022-08-05,RC,91,90.2857142857143,116.521854816069,35.3043513678471,197.739358264291,22
2022-08-06,RC,72,96.0,116.590090476703,35.3487477659324,197.831433187474,22
2022-08-07,RC,90,92.0,116.662314431072,35.3957420206553,197.928886841489,22
2022-08-08,RC,107,95.2857142857143,116.738520802987,35.4453315337243,198.031710072249,22
2022-08-09,RC,87,93.0,116.818702922757,35.4975132562317,198.139892589282,22
2022-08-10,RC,81,85.4285714285714,116.902853324056,35.552283685436,198.253422962676,22
2022-08-11,RC,98,90.8571428571429,116.990963740619,35.6096388613533,198.372288619884,22
2022-08-12,RC,79,90.8571428571429,117.083025102783,35.6695743631644,198.496475842402,22
2022-08-13,RC,79,84.2857142857143,117.179027533877,35.7320853054371,198.625969762316,22
2022-08-14,RC,94,92.5714285714286,117.278960346458,35.7971663341737,198.760754358742,22
2022-08-15,RC,102,89.8571428571429,117.382812038409,35.8648116226828,198.900812454135,22
2022-08-16,RC,93,89.0,117.490570288901,35.935014867285,199.046125710516,22
2022-08-17,RC,94,90.4285714285714,117.602221954221,36.0077692828546,199.196674625587,22
2022-08-18,RC,87,90.5714285714286,117.717753063484,36.0830675982059,199.352438528762,22
2022-08-19,RC,98,91.7142857142857,117.837148814224,36.1609020513262,199.513395577122,22
2022-08-20,RC,80,90.5714285714286,117.960393567881,36.2412643844663,199.679522751296,22
2022-08-21,RC,70,89.0,118.087470845186,36.3241458390914,199.850795851282,22
2022-08-22,RC,83,86.1428571428571,118.21836332146,36.4095371507005,200.027189492219,22
2022-08-23,RC,79,83.7142857142857,118.353052821821,36.4974285435231,200.208677100118,22
2022-08-24,RC,90,86.8571428571429,118.491520316329,36.5878097250976,200.39523090756,22
2022-08-25,RC,81,83.0,118.633745915062,36.6806698807417,200.586821949383,22
2022-08-26,RC,76,77.8571428571429,118.779708863136,36.7759976679216,200.78342005835,22
2022-08-27,RC,72,75.7142857142857,118.929387535685,36.8737812105295,200.98499386084,22
2022-08-28,RC,53,71.8571428571429,119.082759432806,36.974008093076,201.191510772537,22
2022-08-29,RC,105,84.4285714285714,119.239801174487,37.0766653548094,201.402936994164,22
2022-08-30,RC,78,82.4285714285714,119.400488495511,37.1817394837679,201.619237507254,22
2022-08-31,RC,71,79.0,119.564796240377,37.289216410777,201.840376069977,22
2022-09-01,RC,101,81.0,119.732698358219,37.3990815033999,202.066315213038,22
2022-09-02,RC,80,69.4285714285714,119.904167897759,37.5113195598525,202.297016235665,22
2022-09-03,RC,74,81.0,120.07917700229,37.6259148028916,202.532439201689,22
2022-09-04,RC,82,84.2857142857143,120.257696904716,37.7428508736899,202.772542935742,22
2022-09-05,RC,100,84.4285714285714,120.439697922642,37.8621108257041,203.017285019581,22
2022-09-06,RC,87,87.5714285714286,120.625149453557,37.9836771185527,203.266621788561,22
2022-09-07,RC,72,85.0,120.814019970087,38.10753161191,203.520508328264,22
2022-09-08,RC,66,82.4285714285714,121.006277015369,38.2336555594312,203.778898471308,22
2022-09-09,RC,79,76.5714285714286,121.20188719853,38.3620296027192,204.041744794341,22
2022-09-10,RC,71,78.0,121.400816190299,38.4926337653441,204.308998615255,22
2022-09-11,RC,75,79.2857142857143,121.603028718773,38.6254474469313,204.580609990615,22
2022-09-12,RC,104,81.7142857142857,121.808488565332,38.7604494173258,204.856527713339,22
2022-09-13,RC,98,80.5714285714286,122.017158560738,38.8976178108498,205.136699310627,22
2022-09-14,RC,80,83.2857142857143,122.229000581422,39.0369301206633,205.42107104218,22
2022-09-15,RC,97,85.1428571428571,122.443975545974,39.1783631932438,205.709587898705,22
2022-09-16,RC,92,91.7142857142857,122.662043411863,39.3218932229949,206.002193600732,22
2022-09-17,RC,83,88.8571428571429,122.883163172383,39.4674957470009,206.298830597766,22
2022-09-18,RC,74,81.8571428571429,123.107292853859,39.6151456399377,206.59944006778,22
2022-09-19,RC,115,93.0,123.33438951312,39.7648171091563,206.903961917084,22
2022-09-20,RC,81,84.7142857142857,123.564409235257,39.9164836899506,207.212334780564,22
2022-09-21,RC,81,88.7142857142857,123.797307131682,40.0701182410263,207.524496022337,22
2022-09-22,RC,85,87.8571428571429,124.0330373385,40.2256929401808,207.840381736819,22
2022-09-23,RC,109,95.0,124.271553015221,40.3831792802125,208.159926750229,22
2022-09-24,RC,85,88.4285714285714,124.512806343816,40.5425480650715,208.483064622561,22
2022-09-25,RC,95,93.5714285714286,124.756748528142,40.7037694062653,208.809727650018,22
2022-09-26,RC,114,91.7142857142857,125.003329793742,40.8668127195368,209.139846867948,22
2022-09-27,RC,90,94.2857142857143,125.252499388056,41.0316467218245,209.473352054287,22
2022-09-28,RC,116,98.7142857142857,125.50420558103,41.1982394285243,209.810171733536,22
2022-09-29,RC,120,106.428571428571,125.758395666171,41.3665581510627,210.150233181279,22
2022-09-30,RC,114,106.714285714286,126.015015962036,41.5365694947986,210.493462429272,22
2022-10-01,RC,119,116.0,131.484410700191,41.4527647398054,221.516056660577,24
2022-10-02,RC,101,115.571428571429,131.756509062318,41.6307091603709,221.882308964265,24
2022-10-03,RC,115,113.285714285714,132.030964154446,41.8102868297964,222.251641479095,24
2022-10-04,RC,129,119.857142857143,132.307716044817,41.991460597077,222.623971492557,24
2022-10-05,RC,132,115.571428571429,132.58670380182,42.1741925788499,222.99921502479,24
2022-10-06,RC,86,107.0,132.86786549868,42.3584441594874,223.377286837873,24
2022-10-07,RC,109,111.428571428571,133.151138218723,42.5441759916264,223.758100445819,24
2022-10-08,RC,95,110.285714285714,133.436458061229,42.7313479971517,224.141568125305,24
2022-10-09,RC,103,107.714285714286,133.7237601479,42.9199193686456,224.527600927154,24
2022-10-10,RC,130,115.285714285714,134.012978629943,43.1098485713156,224.91610868857,24
2022-10-11,RC,119,114.857142857143,134.304046695793,43.3010933454165,225.307000046169,24
2022-10-12,RC,128,111.714285714286,134.596896579481,43.4936107091768,225.700182449784,24
2022-10-13,RC,117,112.571428571429,134.891459569668,43.6873569622437,226.095562177092,24
2022-10-14,RC,119,116.857142857143,135.187666019356,43.8822876896583,226.493044349054,24
2022-10-15,RC,99,116.142857142857,135.485445356283,44.0783577663729,226.892532946193,24
2022-10-16,RC,123,121.571428571429,135.78472609402,44.2755213623218,227.293930825717,24
2022-10-17,RC,143,118.428571428571,136.085435843778,44.4737319480572,227.697139739499,24
2022-10-18,RC,113,119.857142857143,136.387501326941,44.6729423009592,228.102060352923,24
2022-10-19,RC,98,110.428571428571,136.690848388327,44.8731045120339,228.50859226462,24
2022-10-20,RC,117,116.285714285714,136.995402010189,45.0741699933031,228.916634027075,24
2022-10-21,RC,121,111.0,137.301086326976,45.2760894858024,229.32608316815,24
2022-10-22,RC,84,109.142857142857,137.607824640844,45.4788130681889,229.736836213499,24
2022-10-23,RC,86,110.142857142857,137.915539437935,45.6822901659728,230.148788709897,24
2022-10-24,RC,122,105.714285714286,138.224152405437,45.8864695613769,230.561835249498,24
2022-10-25,RC,126,110.857142857143,138.533584449415,46.0912994038313,230.975869494999,24
2022-10-26,RC,99,109.142857142857,138.843755713431,46.2967272211116,231.390784205751,24
2022-10-27,RC,120,109.857142857143,139.154585597956,46.5026999311242,231.806471264788,24
2022-10-28,RC,107,109.428571428571,139.465992780572,46.7091638543447,232.222821706799,24
2022-10-29,RC,109,113.428571428571,139.777895236971,46.916064726914,232.639725747028,24
2022-10-30,RC,112,117.428571428571,140.090210262756,47.1233477143949,233.057072811118,24
2022-10-31,RC,99,110.428571428571,140.40285449604,47.330957426193,233.474751565887,24
2022-11-01,RC,101,104.0,140.71574394084,47.5388379306437,233.892649951037,24
2022-11-02,RC,121,107.857142857143,141.028793991282,47.7469327707666,234.310655211798,24
2022-11-03,RC,117,108.571428571429,141.341919456592,47.9551849806884,234.728653932496,24
2022-11-04,RC,102,106.571428571429,141.655034586891,48.163537102733,235.146532071049,24
2022-11-05,RC,103,102.857142857143,141.968053099775,48.37193120518,235.564174994369,24
2022-11-06,RC,111,112.857142857143,142.280888207689,48.5803089006867,235.981467514691,24
2022-11-07,RC,118,110.142857142857,142.593452646078,48.7886113653741,236.398293926781,24
2022-11-08,RC,105,111.142857142857,142.905658702314,48.9967793585711,236.814538046057,24
2022-11-09,RC,105,105.428571428571,143.217418245393,49.204753243213,237.230083247574,24
2022-11-10,RC,90,107.857142857143,143.528642756387,49.4124730068902,237.644812505884,24
2022-11-11,RC,107,104.571428571429,143.839243359648,49.6198782835385,238.058608435757,24
2022-11-12,RC,102,107.857142857143,144.149130854748,49.8269083757667,238.471353333729,24
2022-11-13,RC,96,104.571428571429,144.458215749149,50.0335022778107,238.882929220487,24
2022-11-14,RC,130,109.285714285714,144.766408291583,50.239598699108,239.293217884058,24
2022-11-15,RC,103,102.428571428571,145.073618506131,50.4451360884789,239.702100923784,24
2022-11-16,RC,117,108.285714285714,145.379756226992,50.6500526589086,240.109459795075,24
2022-11-17,RC,123,107.857142857143,145.684731133907,50.8542864129131,240.515175854902,24
2022-11-18,RC,141,117.428571428571,145.988452788254,51.0577751684804,240.919130408028,24
2022-11-19,RC,114,118.571428571429,146.290830669752,51.2604565855708,241.321204753934,24
2022-11-20,RC,114,115.428571428571,146.591774213797,51.4622681931632,241.721280234431,24
2022-11-21,RC,155,124.0,146.891192849377,51.6631474168304,242.119238281923,24
2022-11-22,RC,152,132.142857142857,147.188996037565,51.8630316068293,242.514960468301,24
2022-11-23,RC,129,133.571428571429,147.485093310558,52.0618580666857,242.908328554429,24
2022-11-24,RC,160,136.714285714286,147.779394311236,52.2595640822575,243.299224540214,24
2022-11-25,RC,127,131.285714285714,148.071808833228,52.4560869512574,243.687530715198,24
2022-11-26,RC,148,142.857142857143,148.362246861443,52.6513640132127,244.073129709673,24
2022-11-27,RC,142,142.714285714286,148.650618613055,52.8453326798442,244.455904546265,24
2022-11-28,RC,189,152.142857142857,148.936834578902,53.0379304658399,244.835738691963,24
2022-11-29,RC,139,148.571428571429,149.220805565277,53.2290950200031,245.21251611055,24
2022-11-30,RC,153,154.0,149.502442736081,53.4187641567493,245.586121315412,24
2022-12-01,RC,153,152.571428571429,149.781657655304,53.6068758879301,245.956439422677,24
2022-12-02,RC,156,155.0,150.058362329806,53.793368454956,246.323356204656,24
2022-12-03,RC,138,146.714285714286,150.332469252366,53.9781803611962,246.686758143535,24
2022-12-04,RC,192,157.571428571429,150.603891444958,54.1612504046246,247.046532485292,24
2022-12-05,RC,165,156.142857142857,150.87254250224,54.3425177106893,247.40256729379,24
2022-12-06,RC,145,158.428571428571,151.13833663519,54.5219217653733,247.754751505006,24
2022-12-07,RC,163,158.142857142857,151.40118871489,54.6994024484223,248.102974981357,24
2022-12-08,RC,165,166.857142857143,151.661014316392,54.8749000667062,248.447128566079,24
2022-12-09,RC,169,160.285714285714,151.917729762647,55.0483553876886,248.787104137606,24
2022-12-10,RC,145,164.142857142857,152.171252168452,55.2197096729715,249.122794663933,24
2022-12-11,RC,172,162.142857142857,152.42149948438,55.388904711885,249.454094256874,24
2022-12-12,RC,186,166.285714285714,152.668390540657,55.5558828550922,249.780898226222,24
2022-12-13,RC,165,168.142857142857,152.911845090944,55.7205870481753,250.103103133712,24
2022-12-14,RC,175,168.714285714286,153.151783855983,55.8829608651747,250.420606846792,24
2022-12-15,RC,180,170.571428571429,153.388128567078,56.0429485420433,250.733308592112,24
2022-12-16,RC,152,166.714285714286,153.620802009354,56.2004950099905,251.041109008718,24
2022-12-17,RC,117,161.571428571429,153.849728064777,56.3555459286756,251.343910200878,24
2022-12-18,RC,154,160.142857142857,154.074831754869,56.5080477192246,251.641615790514,24
2022-12-19,RC,180,159.0,154.296039283104,56.6579475970311,251.934130969178,24
2022-12-20,RC,180,163.0,154.513278076923,56.8051936043137,252.221362549533,24
2022-12-21,RC,159,161.0,154.72647682934,56.9497346423907,252.503219016289,24
2022-12-22,RC,174,162.0,154.935565540096,57.0915205036456,252.779610576547,24
2022-12-23,RC,153,161.571428571429,155.140475556323,57.2305019031425,253.050449209504,24
2022-12-24,RC,113,158.571428571429,155.341139612668,57.3666305098652,253.315648715471,24
2022-12-25,RC,147,157.571428571429,155.537491870853,57.4998589775426,253.575124764163,24
2022-12-26,RC,147,152.714285714286,155.729467958618,57.6301409750285,253.828794942209,24
2022-12-27,RC,223,160.714285714286,155.91700500802,57.7574312162049,254.076578799836,24
2022-12-28,RC,144,156.142857142857,156.100041693031,57.8816854893731,254.31839789669,24
2022-12-29,RC,151,135.857142857143,156.278518266421,58.0028606861051,254.554175846736,24
2022-12-30,RC,119,135.428571428571,156.452376595863,58.1209148295191,254.783838362207,24
2022-12-31,RC,94,127.0,156.621560199251,58.2358071019518,255.00731329655,24
2023-01-01,RC,113,128.285714285714,127.063825124088,48.0156326163967,206.11201763178,19
2023-01-02,RC,146,129.428571428571,127.193227410129,48.1035670561718,206.282887764087,19
2023-01-03,RC,121,117.285714285714,127.318712141778,48.1888437370393,206.448580546517,19
2023-01-04,RC,118,123.142857142857,127.440239165971,48.2714335779595,206.609044753982,19
2023-01-05,RC,124,122.571428571429,127.557769799323,48.3513085409684,206.764231057678,19
2023-01-06,RC,100,120.0,127.671266852237,48.4284416501067,206.914092054368,19
2023-01-07,RC,87,115.0,127.780694652166,48.5028070096961,207.058582294636,19
2023-01-08,RC,88,105.285714285714,127.886019066007,48.574379821944,207.19765831007,19
2023-01-09,RC,,,127.987207521599,48.643136403854,207.331278639345,19
2023-01-10,RC,,,128.084229028306,48.7090542034251,207.459403853187,19
2023-01-11,RC,,,128.177054196658,48.7721118151203,207.581996578195,19
2023-01-12,RC,,,128.265655257029,48.8322889945849,207.699021519474,19
2023-01-13,RC,,,128.350006077344,48.8895666726013,207.810445482086,19
2023-01-14,RC,,,128.430082179767,48.94392696826,207.916237391274,19
2023-01-15,RC,,,128.505860756392,48.9953532013352,208.01636831145,19
2023-01-16,RC,,,128.577320683882,49.0438299038476,208.110811463916,19
2023-01-17,RC,,,128.64444253706,49.0893428308039,208.199542243317,19
2023-01-18,RC,,,128.707208601442,49.1318789700978,208.282538232785,19
2023-01-19,RC,,,128.765602884674,49.1714265515635,208.359779217785,19
2023-01-20,RC,,,128.819611126895,49.2079750551693,208.43124719862,19
2023-01-21,RC,,,128.869220809978,49.2415152183438,208.496926401612,19
2023-01-22,RC,,,128.914421165671,49.2720390424236,208.556803288917,19
2023-01-23,RC,,,128.955203182607,49.2995397982193,208.610866566995,19
2023-01-24,RC,,,128.99155961219,49.3240120306889,208.659107193691,19
2023-01-25,RC,,,129.023484973337,49.3454515627167,208.701518383957,19
2023-01-26,RC,,,129.050975556087,49.3638554979925,208.738095614181,19
2023-01-27,RC,,,129.074029424059,49.3792222229881,208.768836625131,19
2023-01-28,RC,,,129.092646415769,49.3915514080292,208.793741423508,19
2023-01-29,RC,,,129.106828144788,49.4008440074614,208.812812282114,19
2023-01-30,RC,,,129.116577998768,49.4071022589124,208.826053738623,19
2023-01-31,RC,,,129.121901137305,49.4103296816491,208.833472592962,19
2023-02-01,RC,,,129.122804488675,49.4105310740348,208.835077903314,19
2023-02-02,RC,,,129.119296745412,49.4077125100873,208.830880980736,19
2023-02-03,RC,,,129.111388358773,49.4018813351455,208.820895382401,19
2023-02-04,RC,,,129.09909153206,49.3930461606478,208.805136903473,19
2023-02-05,RC,,,129.082420212832,49.3812168580307,208.783623567633,19
2023-02-06,RC,,,129.061390084002,49.3664045517539,208.756375616249,19
2023-02-07,RC,,,129.036018553839,49.348621611463,208.723415496215,19
2023-02-08,RC,,,129.006324744884,49.3278816432973,208.684767846471,19
2023-02-09,RC,,,128.972329481785,49.3041994803552,208.640459483214,19
2023-02-10,RC,,,128.934055278078,49.2775911723292,208.590519383826,19
2023-02-11,RC,,,128.891526321922,49.2480739743212,208.534978669522,19
2023-02-12,RC,,,128.844768460803,49.2156663348556,208.473870586751,19
2023-02-13,RC,,,128.793809185231,49.1803878831009,208.407230487361,19
2023-02-14,RC,,,128.73867761144,49.1422594153187,208.335095807561,19
2023-02-15,RC,,,128.679404463119,49.1013028805546,208.257506045684,19
2023-02-16,RC,,,128.616022052191,49.057541365589,208.174502738793,19
2023-02-17,RC,,,128.548564258656,49.0109990791654,208.086129438146,19
2023-02-18,RC,,,128.477066509533,48.9617013355165,207.99243168355,19
2023-02-19,RC,,,128.401565756916,48.9096745372058,207.893456976626,19
2023-02-20,RC,,,128.322100455163,48.854946157306,207.78925475302,19
2023-02-21,RC,,,128.238710537259,48.7975447209356,207.679876353582,19
2023-02-22,RC,,,128.151437390363,48.7374997861745,207.565374994552,19
2023-02-23,RC,,,128.060323830576,48.6748419243807,207.445805736772,19
2023-02-24,RC,,,127.965414076951,48.6096026999326,207.321225453968,19
2023-02-25,RC,,,127.866753724775,48.5418146494176,207.191692800132,19
2023-02-26,RC,,,127.764389718157,48.4715112602925,207.057268176021,19
2023-02-27,RC,,,127.65837032194,48.3987269490406,206.918013694839,19
2023-02-28,RC,,,127.548745092973,48.3234970388471,206.7739931471,19
2023-03-01,RC,,,127.435564850782,48.245857736822,206.625271964741,19
2023-03-02,RC,,,127.318881647642,48.1658461107917,206.471917184493,19
2023-03-03,RC,,,127.198748738126,48.0835000656884,206.313997410564,19
2023-03-04,RC,,,127.07522054811,47.9988583195603,206.15158277666,19
2023-03-05,RC,,,126.948352643313,47.9119603792314,205.984744907394,19
2023-03-06,RC,,,126.818201697366,47.822846515634,205.813556879099,19
2023-03-07,RC,,,126.684825459474,47.7315577388434,205.638093180104,19
2023-03-08,RC,,,126.54828272167,47.638135772839,205.458429670501,19
2023-03-09,RC,,,126.408633285728,47.5426230300196,205.274643541437,19
2023-03-10,RC,,,126.265937929735,47.4450625854978,205.086813273972,19
2023-03-11,RC,,,126.120258374378,47.3454981512022,204.895018597554,19
2023-03-12,RC,,,125.971657248964,47.2439740498117,204.699340448116,19
2023-03-13,RC,,,125.820198057213,47.1405351885493,204.499860925878,19
2023-03-14,RC,,,125.665945142852,47.0352270328614,204.296663252843,19
2023-03-15,RC,,,125.508963655038,46.9280955800074,204.08983173007,19
2023-03-16,RC,,,125.349319513655,46.8191873325878,203.879451694723,19
2023-03-17,RC,,,125.187079374497,46.7085492720327,203.665609476962,19
