date,age,visit_count,visit_7day_mean,baseline,baseline_lowerbound,baseline_upperbound,ed_count
2022-10-22,20-39,657,654.714285714286,669.254933494841,445.083164876241,893.426702113441,30
2022-10-23,20-39,683,652.428571428571,668.362943094496,444.342124246636,892.383761942355,30
2022-10-24,20-39,743,658.285714285714,667.473366390059,443.603184280418,891.343548499699,30
2022-10-25,20-39,613,659.714285714286,666.586463534574,442.866560422038,890.30636664711,30
2022-10-26,20-39,628,661.285714285714,665.702492847096,442.132466479018,889.272519215175,30
2022-10-27,20-39,655,667.0,664.821710748032,441.4011145696,888.242306926463,30
2022-10-28,20-39,753,676.0,663.944371696219,440.672715071968,887.216028320469,30
2022-10-29,20-39,701,682.285714285714,663.070728127747,439.947476575037,886.193979680458,30
2022-10-30,20-39,654,678.142857142857,662.201030396515,439.225605830805,885.176454962226,30
2022-10-31,20-39,706,672.857142857143,661.335526716506,438.507307708261,884.163745724751,30
2022-11-01,20-39,682,682.714285714286,660.474463105793,437.792785148837,883.15614106275,30
2022-11-02,20-39,622,681.857142857143,659.618083332251,437.08223912339,882.153927541112,30
2022-11-03,20-39,616,676.285714285714,658.76662886097,436.375868590718,881.157389131221,30
2022-11-04,20-39,632,659.0,657.920338803353,435.673870457569,880.166807149136,30
2022-11-05,20-39,610,646.0,657.079449867893,434.976439540155,879.182460195632,30
2022-11-06,20-39,599,638.142857142857,656.244196312609,434.283768527141,878.204624098076,30
2022-11-07,20-39,651,630.285714285714,655.414809899113,433.596047944092,877.233571854133,30
2022-11-08,20-39,618,621.142857142857,654.591519848319,432.913466119366,876.269573577272,30
2022-11-09,20-39,598,617.714285714286,653.774552797745,432.236209151424,875.312896444066,30
2022-11-10,20-39,608,616.571428571429,652.964132760405,431.564460877552,874.363804643258,30
2022-11-11,20-39,658,620.285714285714,652.160481085262,430.898402843949,873.422559326575,30
2022-11-12,20-39,617,621.285714285714,651.363816419225,430.238214277187,872.489418561263,30
2022-11-13,20-39,638,626.857142857143,650.574354670665,429.584072056996,871.564637284334,30
2022-11-14,20-39,668,629.285714285714,649.792308974418,428.936150690362,870.648467258473,30
2022-11-15,20-39,642,632.714285714286,649.017889658263,428.294622286914,869.741157029611,30
2022-11-16,20-39,576,629.571428571429,648.251304210836,427.659656535559,868.842951886112,30
2022-11-17,20-39,617,630.857142857143,647.492757250962,427.031420682363,867.95409381956,30
2022-11-18,20-39,593,621.571428571429,646.742450498369,426.410079509625,867.074821487113,30
2022-11-19,20-39,600,619.142857142857,646.000582745766,425.795795316137,866.205370175395,30
2022-11-20,20-39,640,619.428571428571,645.267349832239,425.188727898584,865.345971765894,30
2022-11-21,20-39,593,608.714285714286,644.542944617955,424.589034534071,864.49685470184,30
2022-11-22,20-39,643,608.857142857143,643.827556960131,423.996869963737,863.658243956525,30
2022-11-23,20-39,585,610.142857142857,643.121373690232,423.412386377426,862.830361003037,30
2022-11-24,20-39,569,603.285714285714,642.424578592384,422.835733399392,862.013423785376,30
2022-11-25,20-39,626,608.0,641.737352382956,422.267058074999,861.207646690912,30
2022-11-26,20-39,652,615.428571428571,641.059872691277,421.706504858392,860.413240524162,30
2022-11-27,20-39,619,612.428571428571,640.392314041472,421.1542156011,859.630412481843,30
2022-11-28,20-39,634,618.285714285714,639.734847835358,420.610329541552,858.859366129165,30
2022-11-29,20-39,548,604.714285714286,639.0876423364,420.074983295456,858.100301377344,30
2022-11-30,20-39,577,603.571428571429,638.450862654654,419.548310847028,857.353414462281,30
2022-12-01,20-39,583,605.571428571429,637.824670732705,419.030443541027,856.618897924383,30
2022-12-02,20-39,612,603.571428571429,637.209225332529,418.521510075569,855.896940589489,30
2022-12-03,20-39,589,594.571428571429,636.604682023276,418.021636495685,855.187727550867,30
2022-12-04,20-39,569,587.428571428571,636.011193169916,417.530946187597,854.491440152235,30
2022-12-05,20-39,,,635.428907922734,417.049559873675,853.808255971793,30
2022-12-06,20-39,,,634.857972207624,416.57759560804,853.138348807209,30
2022-12-07,20-39,,,634.298528717163,416.115168772795,852.481888661531,30
2022-12-08,20-39,,,633.75071690242,415.662392074839,851.839041730001,30
2022-12-09,20-39,,,633.214672965474,415.219375543237,851.209970387712,30
2022-12-10,20-39,,,632.690529852607,414.786226527116,850.594833178097,30
2022-12-11,20-39,,,632.178417248137,414.363049694066,849.993784802208,30
2022-12-12,20-39,,,631.678461568864,413.949947028991,849.406976108737,30
2022-12-13,20-39,,,631.19078595909,413.547017833409,848.834554084771,30
2022-12-14,20-39,,,630.715510286185,413.154358725151,848.27666184722,30
2022-12-15,20-39,,,630.252751136676,412.772063638439,847.733438634912,30
2022-12-16,20-39,,,629.802621812808,412.400223824317,847.205019801299,30
2022-12-17,20-39,,,629.365232329575,412.038927851395,846.691536807755,30
2022-12-18,20-39,,,628.940689412162,411.68826160689,846.193117217434,30
2022-12-19,20-39,,,628.529096493795,411.348308297939,845.709884689652,30
2022-12-20,20-39,,,628.13055371395,411.019148453136,845.241958974765,30
2022-12-21,20-39,,,627.74515791691,410.700859924303,844.789455909517,30
2022-12-22,20-39,,,627.373002650627,410.393517888432,844.352487412822,30
2022-12-23,20-39,,,627.014178165879,410.0971948498,843.931161481957,30
2022-12-24,20-39,,,626.66877141568,409.811960642222,843.525582189138,30
2022-12-25,20-39,,,626.336866054933,409.53788243142,843.135849678445,30
2022-12-26,20-39,,,626.018542440286,409.275024717483,842.762060163088,30
2022-12-27,20-39,,,625.713877630183,409.023449337406,842.404305922959,30
2022-12-28,20-39,,,625.422945385077,408.783215467673,842.062675302482,30
2022-12-29,20-39,,,625.145816167786,408.554379626869,841.737252708702,30
2022-12-30,20-39,,,624.882557143965,408.336995678314,841.428118609617,30
2022-12-31,20-39,,,624.633232182694,408.13111483267,841.135349532717,30
2022-01-01,40-59,667,594.142857142857,629.106867837938,414.033989332462,844.179746343413,28
2022-01-02,40-59,552,594.285714285714,629.089243901502,414.019208794126,844.159279008879,28
2022-01-03,40-59,639,582.857142857143,629.080871606163,414.012094680774,844.149648531553,28
2022-01-04,40-59,591,582.285714285714,629.081756615435,414.012651667802,844.150861563067,28
2022-01-05,40-59,568,578.428571428571,629.091902258197,414.02088253087,844.162921985525,28
2022-01-06,40-59,518,565.571428571429,629.111309528195,414.036788145535,844.185830910856,28
2022-01-07,40-59,599,590.571428571429,629.139977083763,414.060367487028,844.219586680499,28
2022-01-08,40-59,575,577.428571428571,629.177901247795,414.091617630181,844.264184865408,28
2022-01-09,40-59,456,563.714285714286,629.225076007949,414.130533749508,844.31961826639,28
2022-01-10,40-59,599,558.0,629.281493017093,414.177109119422,844.385876914764,28
2022-01-11,40-59,547,551.714285714286,629.347141593987,414.231335114623,844.46294807335,28
2022-01-12,40-59,554,549.714285714286,629.422008724207,414.293201210621,844.550816237794,28
2022-01-13,40-59,564,556.285714285714,629.506079061316,414.362694984422,844.649463138211,28
2022-01-14,40-59,578,553.285714285714,629.599334928273,414.439802115367,844.758867741179,28
2022-01-15,40-59,543,548.714285714286,629.701756319097,414.524506386134,844.87900625206,28
2022-01-16,40-59,514,557.0,629.813320900779,414.616789683897,845.009852117662,28
2022-01-17,40-59,599,557.0,629.934004015447,414.716632001649,845.151376029244,28
2022-01-18,40-59,505,551.0,630.063778682793,414.824011439705,845.303545925881,28
2022-01-19,40-59,530,547.571428571429,630.202615602758,414.938904207358,845.466326998157,28
2022-01-20,40-59,517,540.857142857143,630.35048315849,415.061284624732,845.639681692246,28
2022-01-21,40-59,584,541.714285714286,630.507347419565,415.191125124804,845.823569714327,28
2022-01-22,40-59,506,536.428571428571,630.673172145497,415.328396255613,846.017948035381,28
2022-01-23,40-59,478,531.285714285714,630.847918789517,415.47306668267,846.222770896364,28
2022-01-24,40-59,623,534.714285714286,631.031546502651,415.625103191554,846.437989813749,28
2022-01-25,40-59,523,537.285714285714,631.224012138092,415.78447069072,846.663553585464,28
2022-01-26,40-59,527,536.857142857143,631.425270255864,415.951132214512,846.899408297216,28
2022-01-27,40-59,492,533.285714285714,631.635273127807,416.125048926393,847.14549732922,28
2022-01-28,40-59,553,528.857142857143,631.853970742867,416.306180122401,847.401761363334,28
2022-01-29,40-59,530,532.285714285714,632.081310812719,416.494483234828,847.66813839061,28
2022-01-30,40-59,444,527.428571428571,632.317238777708,416.68991383615,847.944563719267,28
2022-01-31,40-59,616,526.428571428571,632.561697813141,416.892425643185,848.230969983098,28
2022-02-01,40-59,569,533.0,632.81462883592,417.10197052152,848.52728715032,28
2022-02-02,40-59,544,535.428571428571,633.075970511528,417.318498490192,848.833442532864,28
2022-02-03,40-59,579,547.857142857143,633.345659261388,417.541957726637,849.14936079614,28
2022-02-04,40-59,666,564.0,633.623629270588,417.772294571925,849.47496396925,28
2022-02-05,40-59,539,565.285714285714,633.909812495988,418.009453536275,849.810171455701,28
2022-02-06,40-59,483,570.857142857143,634.20413867473,418.253377304875,850.154900044585,28
2022-02-07,40-59,635,573.571428571429,634.506535333135,418.504006743999,850.509063922272,28
2022-02-08,40-59,558,572.0,634.816927796022,418.761280907444,850.8725746846,28
2022-02-09,40-59,569,575.571428571429,635.135239196447,419.025137043299,851.245341349594,28
2022-02-10,40-59,559,572.714285714286,635.461390485868,419.295510601034,851.627270370703,28
2022-02-11,40-59,582,560.714285714286,635.795300444765,419.572335238947,852.018265650582,28
2022-02-12,40-59,538,560.571428571429,636.136885693693,419.855542831961,852.418228555425,28
2022-02-13,40-59,538,568.428571428571,636.486060704822,420.145063479788,852.827057929856,28
2022-02-14,40-59,652,570.857142857143,636.84273781393,420.440825515464,853.244650112396,28
2022-02-15,40-59,554,570.285714285714,637.206827232892,420.742755514279,853.670898951506,28
2022-02-16,40-59,587,572.857142857143,637.578237062663,421.050778303096,854.10569582223,28
2022-02-17,40-59,551,571.714285714286,637.95687330676,421.364816970079,854.548929643442,28
2022-02-18,40-59,577,571.0,638.342639885275,421.68479287484,855.00048689571,28
2022-02-19,40-59,512,567.285714285714,638.735438649399,422.010625659018,855.460251639781,28
2022-02-20,40-59,539,567.428571428571,639.135169396499,422.342233257285,855.928105535712,28
2022-02-21,40-59,639,565.571428571429,639.541729885733,422.679531908818,856.403927862649,28
2022-02-22,40-59,605,572.857142857143,639.955015854238,423.022436169217,856.887595539259,28
2022-02-23,40-59,621,577.714285714286,640.374921033874,423.370858922904,857.378983144843,28
2022-02-24,40-59,610,586.142857142857,640.801337168563,423.724711395999,857.877962941127,28
2022-02-25,40-59,580,586.571428571429,641.234154032212,424.083903169684,858.38440489474,28
2022-02-26,40-59,562,593.714285714286,641.67325944724,424.448342194078,858.898176700402,28
2022-02-27,40-59,500,588.142857142857,642.118539303724,424.817934802623,859.419143804826,28
2022-02-28,40-59,709,598.142857142857,642.569877579158,425.19258572698,859.947169431337,28
2022-03-01,40-59,622,600.571428571429,643.02715635885,425.572198112477,860.482114605224,28
2022-03-02,40-59,566,592.714285714286,643.490255856966,425.956673534086,861.023838179847,28
2022-03-03,40-59,578,588.142857142857,643.959054438218,426.345912012957,861.57219686348,28
2022-03-04,40-59,610,592.428571428571,644.43342864022,426.739812033514,862.127045246927,28
2022-03-05,40-59,564,592.714285714286,644.91325319651,427.138270561117,862.688235831903,28
2022-03-06,40-59,498,592.428571428571,645.398401060254,427.541183060312,863.255619060196,28
2022-03-07,40-59,630,581.142857142857,645.888743428642,427.948443513667,863.829043343616,28
2022-03-08,40-59,564,572.857142857143,646.384149767967,428.359944441198,864.408355094737,28
2022-03-09,40-59,630,582.0,646.884487839426,428.77557692041,864.993398758442,28
2022-03-10,40-59,570,580.857142857143,647.389623725617,429.195230606951,865.584016844282,28
2022-03-11,40-59,578,576.285714285714,647.89942185776,429.618793755877,866.180049959643,28
2022-03-12,40-59,561,575.857142857143,648.413745043651,430.046153243557,866.781336843744,28
2022-03-13,40-59,487,574.285714285714,648.932454496331,430.477194590207,867.387714402454,28
2022-03-14,40-59,641,575.857142857143,649.45540986351,430.911801983068,867.999017743951,28
2022-03-15,40-59,562,575.571428571429,649.982469257721,431.349858300228,868.615080215214,28
2022-03-16,40-59,563,566.0,650.51348928723,431.791245135104,869.235733439355,28
2022-03-17,40-59,550,563.142857142857,651.048325087692,432.235842821577,869.860807353806,28
2022-03-18,40-59,644,572.571428571429,651.586830354569,432.683530459792,870.490130249347,28
2022-03-19,40-59,541,569.714285714286,652.128857376307,433.134185942631,871.123528809984,28
2022-03-20,40-59,529,575.714285714286,652.674257068269,433.587685982848,871.760828153691,28
2022-03-21,40-59,654,577.571428571429,653.222879007443,434.043906140888,872.401851873997,28
2022-03-22,40-59,637,588.285714285714,653.774571467909,434.502720853384,873.046422082433,28
2022-03-23,40-59,548,586.142857142857,654.329181457079,434.964003462326,873.694359451831,28
2022-03-24,40-59,543,585.142857142857,654.886554752702,435.427626244921,874.345483260483,28
2022-03-25,40-59,608,580.0,655.446535940642,435.893460444134,874.99961143715,28
2022-03-26,40-59,557,582.285714285714,656.008968453417,436.361376299911,875.656560606923,28
2022-03-27,40-59,569,588.0,656.57369460951,436.831243081088,876.316146137931,28
2022-03-28,40-59,638,585.714285714286,657.140555653444,437.302929117987,876.978182188902,28
2022-03-29,40-59,596,579.857142857143,657.709391796617,437.776301835685,877.64248175755,28
2022-03-30,40-59,562,581.857142857143,658.280042258895,438.251227787975,878.308856729814,28
2022-03-31,40-59,558,584.0,658.852345310958,438.727572691999,878.977117929916,28
2022-04-01,40-59,599,598.571428571429,686.161543286631,453.893922933536,918.429163639726,30
2022-04-02,40-59,575,599.571428571429,686.759980072035,454.3906852304,919.12927491367,30
2022-04-03,40-59,507,588.714285714286,687.359626116063,454.888497675522,919.830754556603,30
2022-04-04,40-59,663,589.571428571429,687.960309637816,455.38721784565,920.533401429981,30
2022-04-05,40-59,595,586.857142857143,688.561858100619,455.886702638772,921.237013562466,30
2022-04-06,40-59,630,593.142857142857,689.164098260663,456.386808314178,921.941388207148,30
2022-04-07,40-59,605,596.285714285714,689.766856216374,456.887390533189,922.64632189956,30
2022-04-08,40-59,633,601.142857142857,690.369957458513,457.388304400544,923.351610516483,30
2022-04-09,40-59,544,596.714285714286,690.97322692098,457.88940450644,924.05704933552,30
2022-04-10,40-59,536,600.857142857143,691.576489032319,458.390544969211,924.762433095427,30
2022-04-11,40-59,737,611.428571428571,692.179567767909,458.891579478635,925.467556057184,30
2022-04-12,40-59,584,609.857142857143,692.782286702828,459.39236133986,926.172212065796,30
2022-04-13,40-59,631,610.0,693.384469065369,459.892743517944,926.876194612794,30
2022-04-14,40-59,620,612.142857142857,693.985937791203,460.392578682975,927.579296899431,30
2022-04-15,40-59,635,612.428571428571,694.586515578162,460.891719255783,928.281311900542,30
2022-04-16,40-59,684,632.428571428571,695.186024941637,461.390017454215,928.982032429058,30
2022-04-17,40-59,626,645.285714285714,695.784288270552,461.887325339957,929.681251201147,30
2022-04-18,40-59,641,631.571428571429,696.381127883923,462.383494865891,930.378760901956,30
2022-04-19,40-59,701,648.285714285714,696.976366087962,462.878377923979,931.074354251945,30
2022-04-20,40-59,648,650.714285714286,697.569825233704,463.371826393635,931.767824073772,30
2022-04-21,40-59,614,649.857142857143,698.161327775153,463.863692190588,932.458963359719,30
2022-04-22,40-59,668,654.571428571429,698.750696327911,464.353827316204,933.147565339618,30
2022-04-23,40-59,667,652.142857142857,699.337753728267,464.842083907259,933.833423549276,30
2022-04-24,40-59,546,640.714285714286,699.922323092728,465.328314286123,934.516331899333,30
2022-04-25,40-59,669,644.714285714286,700.504227877966,465.812371011362,935.196084744569,30
2022-04-26,40-59,607,631.285714285714,701.083291941149,466.294106928705,935.872476953592,30
2022-04-27,40-59,593,623.428571428571,701.659339600642,466.773375222378,936.545303978906,30
2022-04-28,40-59,653,629.0,702.23219569704,467.250029466773,937.214361927308,30
2022-04-29,40-59,647,626.0,702.801685654511,467.723923678423,937.879447630599,30
2022-04-30,40-59,622,619.571428571429,703.367635542416,468.194912368265,938.540358716566,30
2022-05-01,40-59,591,626.0,703.929872137184,468.662850594164,939.196893680204,30
2022-05-02,40-59,717,632.857142857143,704.488222984409,469.127594013672,939.848851955145,30
2022-05-03,40-59,662,640.714285714286,705.042516461132,469.588998936995,940.496033985269,30
2022-05-04,40-59,595,641.0,705.592581838291,470.046922380141,941.138241296441,30
2022-05-05,40-59,611,635.0,706.138249343292,470.501222118221,941.775276568363,30
2022-05-06,40-59,632,632.857142857143,706.67935022268,470.951756738876,942.406943706485,30
2022-05-07,40-59,641,635.571428571429,707.215716804874,471.398385695802,943.033047913946,30
2022-05-08,40-59,598,636.571428571429,707.747182562927,471.840969362338,943.653395763517,30
2022-05-09,40-59,730,638.428571428571,708.27358217729,472.279369085093,944.267795269488,30
2022-05-10,40-59,634,634.428571428571,708.794751598529,472.713447237585,944.876055959473,30
2022-05-11,40-59,633,639.857142857143,709.310528109975,473.143067273849,945.477988946101,30
2022-05-12,40-59,622,641.428571428571,709.820750390264,473.568093781992,946.073406998535,30
2022-05-13,40-59,645,643.285714285714,710.32525857573,473.988392537667,946.662124613793,30
2022-05-14,40-59,627,641.285714285714,710.823894322627,474.403830557423,947.243958087831,30
2022-05-15,40-59,624,645.0,711.316500869122,474.814276151905,947.818725586339,30
2022-05-16,40-59,721,643.714285714286,711.802923097045,475.219598978878,948.386247215212,30
2022-05-17,40-59,609,640.142857142857,712.283007593346,475.619670096026,948.946345090666,30
2022-05-18,40-59,631,639.857142857143,712.756602711223,476.014362013507,949.498843408939,30
2022-05-19,40-59,627,640.571428571429,713.223558630891,476.403548746231,950.043568515551,30
2022-05-20,40-59,699,648.285714285714,713.683727419943,476.787105865813,950.580348974073,30
2022-05-21,40-59,670,654.428571428571,714.136963093277,477.164910552186,951.109015634367,30
2022-05-22,40-59,631,655.428571428571,714.583121672539,477.536841644827,951.629401700251,30
2022-05-23,40-59,726,656.142857142857,715.022061245062,477.902779693568,952.141342796557,30
2022-05-24,40-59,634,659.714285714286,715.453642022241,478.262607008959,952.644677035524,30
2022-05-25,40-59,652,662.714285714286,715.877726397323,478.616207712148,953.139245082499,30
2022-05-26,40-59,606,659.714285714286,716.29417900257,478.96346778424,953.624890220901,30
2022-05-27,40-59,786,672.142857142857,716.702866765753,479.304275115109,954.101458416396,30
2022-05-28,40-59,631,666.571428571429,717.103658965943,479.638519551625,954.56879838026,30
2022-05-29,40-59,626,665.857142857143,717.496427288565,479.966092945262,955.026761631867,30
2022-05-30,40-59,725,665.714285714286,717.88104587967,480.286889199059,955.475202560281,30
2022-05-31,40-59,616,663.142857142857,718.257391399396,480.600804313889,955.913978484904,30
2022-06-01,40-59,577,652.428571428571,718.625343074575,480.907736434024,956.342949715127,30
2022-06-02,40-59,619,654.285714285714,718.984782750454,481.207585891937,956.761979608971,30
2022-06-03,40-59,636,632.857142857143,719.335594941493,481.500255252334,957.170934630652,30
2022-06-04,40-59,655,636.285714285714,719.677666881208,481.785649355368,957.569684407048,30
2022-06-05,40-59,677,643.571428571429,720.010888571013,482.063675359007,957.958101783019,30
2022-06-06,40-59,633,630.428571428571,720.335152828041,482.334242780532,958.336062875551,30
2022-06-07,40-59,752,649.857142857143,720.650355331902,482.597263537122,958.703447126683,30
2022-06-08,40-59,585,631.857142857143,720.956394670343,482.852651985512,959.060137355174,30
2022-06-09,40-59,619,655.0,721.253172383782,483.100324960676,959.406019806889,30
2022-06-10,40-59,656,656.857142857143,721.540593008685,483.340201813525,959.740984203845,30
2022-06-11,40-59,639,654.714285714286,721.818564119745,483.572204447573,960.064923791917,30
2022-06-12,40-59,612,647.142857142857,722.086996370847,483.796257354564,960.37773538713,30
2022-06-13,40-59,720,657.285714285714,722.345803534775,484.012287649009,960.679319420541,30
2022-06-14,40-59,652,642.0,722.594902541641,484.220225101632,960.96957998165,30
2022-06-15,40-59,672,652.857142857143,722.834213516003,484.420002171677,961.248424860328,30
2022-06-16,40-59,623,653.428571428571,723.063659812645,484.611554038068,961.515765587223,30
2022-06-17,40-59,744,666.0,723.283168051004,484.794818629387,961.771517472621,30
2022-06-18,40-59,656,668.428571428571,723.492668148187,484.969736652654,962.015599643721,30
2022-06-19,40-59,607,667.714285714286,723.692093350599,485.13625162088,962.247935080317,30
2022-06-20,40-59,739,670.428571428571,723.881380264111,485.294309879382,962.46845064884,30
2022-06-21,40-59,675,673.714285714286,724.060468882787,485.443860630825,962.67707713475,30
2022-06-22,40-59,636,668.571428571429,724.229302616116,485.584855958982,962.873749273251,30
2022-06-23,40-59,644,671.571428571429,724.387828314746,485.717250851194,963.058405778298,30
2022-06-24,40-59,687,663.428571428571,724.535996294699,485.841003219506,963.230989369892,30
2022-06-25,40-59,707,670.714285714286,724.673760360038,485.956073920461,963.391446799615,30
2022-06-26,40-59,637,675.0,724.801077823988,486.062426773551,963.539728874425,30
2022-06-27,40-59,754,677.142857142857,724.91790952847,486.160028578288,963.675790478652,30
2022-06-28,40-59,628,670.428571428571,725.024219862059,486.248849129905,963.799590594214,30
2022-06-29,40-59,663,674.285714285714,725.11997677633,486.328861233652,963.911092319007,30
2022-06-30,40-59,667,677.571428571429,725.205151800592,486.400040717694,964.01026288349,30
2022-07-01,40-59,674,690.571428571429,744.010575206826,493.377473045664,994.643677367987,33
2022-07-02,40-59,699,687.428571428571,744.076166714341,493.431938433941,994.720394994741,33
2022-07-03,40-59,687,692.714285714286,744.130837576124,493.477349257033,994.784325895215,33
2022-07-04,40-59,740,687.714285714286,744.174573384386,493.513693305723,994.835453463049,33
2022-07-05,40-59,667,690.285714285714,744.207363451837,493.540961495145,994.873765408528,33
2022-07-06,40-59,648,685.428571428571,744.229200816664,493.55914786916,994.899253764169,33
2022-07-07,40-59,638,678.857142857143,744.2400822458,493.568249603243,994.911914888357,33
2022-07-08,40-59,683,680.142857142857,744.240008236472,493.568267005889,994.911749467055,33
2022-07-09,40-59,632,670.571428571429,744.228983016045,493.559203518536,994.898762513554,33
2022-07-10,40-59,578,655.0,744.207014540143,493.541065713996,994.872963366291,33
2022-07-11,40-59,767,658.857142857143,744.174114489067,493.513863293411,994.834365684723,33
2022-07-12,40-59,677,660.285714285714,744.13029826249,493.477609081724,994.782987443256,33
2022-07-13,40-59,661,662.285714285714,744.075584972459,493.43231902167,994.718850923248,33
2022-07-14,40-59,629,661.0,744.009997434691,493.378012166298,994.641982703083,33
2022-07-15,40-59,678,660.285714285714,743.933562158173,493.314710670025,994.552413646321,33
2022-07-16,40-59,636,660.857142857143,743.846309333084,493.242439778231,994.450178887937,33
2022-07-17,40-59,646,670.571428571429,743.748272817034,493.161227815402,994.335317818667,33
2022-07-18,40-59,744,667.285714285714,743.639490119643,493.071106171833,994.207874067452,33
2022-07-19,40-59,631,660.571428571429,743.520002385458,492.972109288901,994.067895482016,33
2022-07-20,40-59,624,655.285714285714,743.389854375247,492.864274642912,993.915434107581,33
2022-07-21,40-59,627,655.0,743.249094445642,492.747642727553,993.750546163731,33
2022-07-22,40-59,693,657.142857142857,743.097774527199,492.622257034943,993.573292019455,33
2022-07-23,40-59,706,667.142857142857,742.935950100842,492.488164035311,993.383736166374,33
2022-07-24,40-59,666,670.0,742.763680172747,492.345413155308,993.181947190186,33
2022-07-25,40-59,740,669.428571428571,742.581027247659,492.194056754986,992.967997740332,33
2022-07-26,40-59,687,677.571428571429,742.388057300681,492.034150103437,992.741964497926,33
2022-07-27,40-59,617,676.571428571429,742.184839747546,491.865751353136,992.503928141956,33
2022-07-28,40-59,670,682.714285714286,741.971447413393,491.688921512996,992.25397331379,33
2022-07-29,40-59,718,686.285714285714,741.747956500081,491.503724420152,991.99218858001,33
2022-07-30,40-59,705,686.142857142857,741.514446552054,491.310226710507,991.7186663936,33
2022-07-31,40-59,632,681.285714285714,741.271000420788,491.108497788056,991.43350305352,33
2022-08-01,40-59,718,678.142857142857,741.017704227855,490.898609793018,991.136798662692,33
2022-08-02,40-59,629,669.857142857143,740.754647326605,490.680637568782,990.828657084428,33
2022-08-03,40-59,626,671.142857142857,740.481922262529,490.454658627723,990.509185897335,33
2022-08-04,40-59,645,667.571428571429,740.199624732307,490.22075311589,990.178496348726,33
2022-08-05,40-59,689,663.428571428571,739.907853541581,489.979003776594,989.836703306569,33
2022-08-06,40-59,610,649.857142857143,739.606710561481,489.729495912944,989.483925210018,33
2022-08-07,40-59,613,647.142857142857,739.296300683937,489.472317349332,989.120284018542,33
2022-08-08,40-59,737,649.857142857143,738.976731775814,489.207558391921,988.745905159708,33
2022-08-09,40-59,664,654.857142857143,738.648114631891,488.935311788137,988.360917475644,33
2022-08-10,40-59,615,653.285714285714,738.310562926726,488.655672685235,987.965453168217,33
2022-08-11,40-59,619,649.571428571429,737.964193165449,488.368738587925,987.559647742973,33
2022-08-12,40-59,701,651.285714285714,737.609124633495,488.074609315121,987.14363995187,33
2022-08-13,40-59,661,658.571428571429,737.245479345342,487.773386955837,986.717571734846,33
2022-08-14,40-59,607,657.714285714286,736.873381992257,487.46517582425,986.281588160264,33
2022-08-15,40-59,686,650.428571428571,736.492959889122,487.150082413978,985.835837364266,33
2022-08-16,40-59,665,650.571428571429,736.104342920346,486.828215351602,985.38047048909,33
2022-08-17,40-59,667,658.0,735.707663484918,486.499685349456,984.91564162038,33
2022-08-18,40-59,654,663.0,735.303056440629,486.164605157727,984.44150772353,33
2022-08-19,40-59,627,652.428571428571,734.890659047511,485.823089515902,983.958228579121,33
2022-08-20,40-59,660,652.285714285714,734.470610910524,485.475255103581,983.465966717467,33
2022-08-21,40-59,577,648.0,734.043053921524,485.121220490714,982.964887352335,33
2022-08-22,40-59,737,655.285714285714,733.608132200564,484.761106087262,982.455158313865,33
2022-08-23,40-59,637,651.285714285714,733.165992036553,484.395034092357,981.936949980749,33
2022-08-24,40-59,645,648.142857142857,732.71678182733,484.02312844296,981.4104352117,33
2022-08-25,40-59,621,643.428571428571,732.260652019158,483.645514762067,980.875789276249,33
2022-08-26,40-59,674,650.142857142857,731.797755045725,483.262320306509,980.333189784941,33
2022-08-27,40-59,619,644.285714285714,731.328245266639,482.873673914347,979.78281661893,33
2022-08-28,40-59,644,653.857142857143,730.852278905498,482.479705951935,979.224851859061,33
2022-08-29,40-59,720,651.428571428571,730.370013987549,482.080548260654,978.659479714444,33
2022-08-30,40-59,622,649.285714285714,729.88161027698,481.676334103373,978.086886450587,33
2022-08-31,40-59,578,639.714285714286,729.387229213889,481.267198110653,977.507260317126,33
2022-09-01,40-59,653,644.285714285714,728.887033850961,480.853276226741,976.92079147518,33
2022-09-02,40-59,637,639.0,728.38118878989,480.434705655384,976.327671924395,33
2022-09-03,40-59,592,635.142857142857,727.869860117596,480.011624805487,975.728095429705,33
2022-09-04,40-59,602,629.142857142857,727.353215342254,479.58417323666,975.122257447849,33
2022-09-05,40-59,695,625.571428571429,726.831423329191,479.152491604683,974.510355053698,33
2022-09-06,40-59,649,629.428571428571,726.30465423667,478.716721606915,973.892586866425,33
2022-09-07,40-59,629,636.714285714286,725.773079451616,478.277005927683,973.269152975549,33
2022-09-08,40-59,636,634.285714285714,725.236871525302,477.833488183687,972.640254866918,33
2022-09-09,40-59,700,643.285714285714,724.696204109039,477.386312869437,972.006095348641,33
2022-09-10,40-59,624,647.857142857143,724.151251889902,476.935625302777,971.366878477027,33
2022-09-11,40-59,556,641.285714285714,723.602190526531,476.481571570493,970.722809482568,33
2022-09-12,40-59,748,648.857142857143,723.049196585029,476.024298474067,970.074094695991,33
2022-09-13,40-59,645,648.285714285714,722.492447475006,475.563953475579,969.420941474432,33
2022-09-14,40-59,656,652.142857142857,721.93212138578,475.100684643806,968.763558127754,33
2022-09-15,40-59,645,653.428571428571,721.368397222792,474.634640600528,968.102153845056,33
2022-09-16,40-59,641,645.0,720.801454544244,474.16597046708,967.436938621407,33
2022-09-17,40-59,545,633.714285714286,720.231473497999,473.694823811176,966.768123184823,33
